task,task_global_rank,design_name,reservoir_type,config_id,spectral_radius,input_scaling,leak_rate,task_val_metric,global_aggregate_rank,aggregate_rank_within_design,rank_narma10_within_design,rank_mg_within_design,rank_mc_within_design,global_rank_narma10,global_rank_mg,global_rank_mc,diag_spectral_radius_mean,diag_spectral_norm_mean,diag_henrici_departure_mean,diag_transient_growth_max_mean,n_seeds,narma10_val_nmse_mean,narma10_test_nmse_mean,mg_val_nmse_mean,mg_test_nmse_mean,mc_total_mean,delta_vs_baseline_narma10_val_nmse,delta_vs_baseline_mg_val_nmse,delta_vs_baseline_mc_total,diag_mean_abs_eigenvalue_mean,diag_frobenius_norm_mean,diag_density_mean,diag_singular_value_max_mean,diag_singular_value_min_mean,diag_singular_value_mean_mean,diag_singular_value_q90_mean,diag_singular_condition_number_mean,diag_transient_growth_argmax_mean,task_test_metric
memory_capacity,79,multiscale_three_random,multiscale,4e018c35c4e2,1.0,0.4,0.9,14.789973377382552,91.66666666666667,14.0,4,25,13,6,190,79,1.0020300674810614,2.1391446652930806,0.7810152437806795,6.979268780287593,7,0.10217313751164861,0.1039892101304526,0.08936568899357018,0.08566477534600513,14.789973377382552,-0.007961072997076879,0.024364374265804414,-2.254301944308441,0.4327110017633253,8.030036159189937,0.11647142857142857,2.1391446652930806,0.001043590347019884,0.6194871184554887,1.347803418405189,6712.703377178353,49.57142857142857,
memory_capacity,80,multiscale_two_random,multiscale,4e018c35c4e2,1.0,0.4,0.9,14.681176752498653,102.33333333333333,14.333333333333334,5,25,13,26,201,80,1.0009021433903,1.9999747355820752,0.754406921049447,4.241492337094208,7,0.11729140499889319,0.11615870315994979,0.1011077145400773,0.09628848073366983,14.681176752498653,0.007157194490167704,0.036106399812311535,-2.3630985691923403,0.4479376867921199,7.711407678325702,0.15025714285714287,1.9999747355820752,0.002881764339246337,0.6075292188109892,1.2698525822734548,1098.8856514522136,47.285714285714285,
memory_capacity,81,cycle_jump_j3,cycle_jump,4df7ca5b3a5c,1.0,0.4,0.5,13.750757503094777,101.33333333333333,15.333333333333334,14,18,14,105,118,81,0.9999999999999993,0.9999999999999993,0.0,0.9999999999999993,7,0.22930040207777855,0.23434707205727676,0.028557008221187574,0.02340908105132725,13.750757503094777,0.02914811228630121,-0.0005103124352759808,0.7550302886684808,0.7866380884006601,8.031005006854263,0.02,0.9999999999999993,0.5384615384615382,0.78663808840066,0.9881507866598894,1.8571428571428574,1.0,
memory_capacity,82,random_sparse_baseline,random_sparse,4df7ca5b3a5c,1.0,0.4,0.5,12.995727214426296,92.66666666666667,16.666666666666668,14,22,14,73,123,82,1.0000383897272955,1.9201412437397363,0.7274995562115283,4.03060119021727,7,0.20015228979147734,0.2102644918500745,0.029067320656463554,0.0269730443442668,12.995727214426296,,,,0.5981323425159989,9.376647653278948,0.09999999999999999,1.9201412437397363,0.0041933594250700345,0.7799687871060526,1.5322944952640818,689.041788201084,25.0,
memory_capacity,83,cycle_scr,cycle,5f10f74cdd24,1.0,0.8,0.5,12.703900995790354,83.33333333333333,12.0,11,10,15,97,70,83,1.0000000000000009,0.9999999999999927,0.0,0.9999999999999927,7,0.2219022187939572,0.2304085250124607,0.021996154036245674,0.019312707135903516,12.703900995790354,0.009272864128439473,-0.00496832821949101,2.335846656720875,0.9999999999999967,9.999999999999927,0.01,0.9999999999999927,0.9999999999999927,0.9999999999999927,0.9999999999999927,1.0,1.0,
memory_capacity,84,cycle_jump_j7,cycle_jump,5f10f74cdd24,1.0,0.8,0.5,12.548206310100085,80.66666666666667,14.333333333333334,15,13,15,89,69,84,0.9999999999999962,0.9999999999999957,0.0,0.9999999999999957,7,0.216273027265224,0.21629291269827358,0.021811056830810922,0.020055515021951364,12.548206310100085,0.0036436725997062713,-0.005153425424925761,2.1801519710306057,0.7866380884006573,8.031005006854235,0.02,0.9999999999999957,0.5384615384615362,0.7866380884006572,0.9881507866598865,1.8571428571428572,1.0,
memory_capacity,85,cycle_jump_j7,cycle_jump,27e5f608a622,1.0,0.4,0.3,12.348760675860829,114.0,18.666666666666668,20,20,16,131,126,85,0.9999999999999962,0.9999999999999957,0.0,0.9999999999999957,7,0.2642421294171323,0.2662225992945633,0.0293483244978042,0.025779766753705725,12.348760675860829,0.00014351548351521082,0.0057217615414250425,0.8865951049985377,0.7866380884006573,8.031005006854235,0.02,0.9999999999999957,0.5384615384615362,0.7866380884006572,0.9881507866598865,1.8571428571428572,1.0,
memory_capacity,86,multiscale_two_random,multiscale,4df7ca5b3a5c,1.0,0.4,0.5,11.807756555844817,112.0,17.333333333333332,15,23,14,77,173,86,1.0009021433903,1.9999747355820752,0.754406921049447,4.241492337094208,7,0.20263403297144852,0.20629290986714682,0.05485898511076938,0.05220165837271362,11.807756555844817,0.0024817431799711853,0.025791664454305824,-1.187970658581479,0.4479376867921199,7.711407678325702,0.15025714285714287,1.9999747355820752,0.002881764339246337,0.6075292188109892,1.2698525822734548,1098.8856514522136,47.285714285714285,
memory_capacity,87,multiscale_three_random,multiscale,4df7ca5b3a5c,1.0,0.4,0.5,11.735222503291102,109.33333333333333,17.333333333333332,14,24,14,74,167,87,1.0020300674810614,2.1391446652930806,0.7810152437806795,6.979268780287593,7,0.20051250380766764,0.20820631078588253,0.051012380722383684,0.04855399928458554,11.735222503291102,0.0003602140161902967,0.02194506006592013,-1.2605047111351944,0.4327110017633253,8.030036159189937,0.11647142857142857,2.1391446652930806,0.001043590347019884,0.6194871184554887,1.347803418405189,6712.703377178353,49.57142857142857,
memory_capacity,88,cycle_scr,cycle,27e5f608a622,1.0,0.4,0.3,11.674028441385596,102.66666666666667,14.333333333333334,16,11,16,147,73,88,1.0000000000000009,0.9999999999999927,0.0,0.9999999999999927,7,0.2764665627859038,0.28309003945448935,0.022267360627341005,0.021001472841709667,11.674028441385596,0.012367948852286703,-0.0013592023290381512,0.211862870523305,0.9999999999999967,9.999999999999927,0.01,0.9999999999999927,0.9999999999999927,0.9999999999999927,0.9999999999999927,1.0,1.0,
memory_capacity,89,random_sparse_baseline,random_sparse,aa089a568cc3,1.2,0.4,0.5,11.561544421248263,96.0,17.666666666666668,21,17,15,119,80,89,1.2000460676727556,2.304169492487681,0.727499556211528,2320355393761.9165,7,0.2456296905015751,0.251886439837318,0.023342432675986482,0.01913843147771388,11.561544421248263,,,,0.7177588110191981,11.251977183934725,0.09999999999999999,2.304169492487681,0.005032031310084043,0.9359625445272622,1.838753394316896,689.0417882010978,150.0,
memory_capacity,90,cycle_jump_j3,cycle_jump,5f10f74cdd24,1.0,0.8,0.5,11.550015301055392,83.66666666666667,12.666666666666666,15,8,15,116,45,90,0.9999999999999993,0.9999999999999993,0.0,0.9999999999999993,7,0.24007917596857706,0.24520562616555883,0.018486029203067012,0.016343423671082317,11.550015301055392,0.02744982130305934,-0.008478453052669671,1.1819609619859133,0.7866380884006601,8.031005006854263,0.02,0.9999999999999993,0.5384615384615382,0.78663808840066,0.9881507866598894,1.8571428571428574,1.0,
memory_capacity,91,random_sparse_baseline,random_sparse,27e5f608a622,1.0,0.4,0.3,11.462165570862291,101.0,19.0,23,18,16,130,82,91,1.0000383897272955,1.9201412437397327,0.7274995562115281,4.030601190216891,7,0.2640986139336171,0.2680651327625478,0.023626562956379157,0.019600478969716097,11.462165570862291,,,,0.5981323425159977,9.376647653278928,0.09999999999999999,1.9201412437397327,0.004193359425070021,0.779968787106051,1.5322944952640785,689.0417882010979,25.0,
memory_capacity,92,multiscale_two_random,multiscale,aa089a568cc3,1.2,0.4,0.5,11.40190508216112,110.33333333333333,17.0,14,22,15,75,164,92,1.200755147803551,2.398225188522893,0.7551342629735603,2616620224838.9507,7,0.200645973676123,0.21211452031188702,0.046899189969874015,0.04246091192259694,11.40190508216112,-0.0449837168254521,0.023556757293887533,-0.15963933908714267,0.5345854391088933,9.23379791169894,0.15025714285714287,2.398225188522893,0.002623235540029237,0.7268698055967645,1.5205325757705836,1226.6644691586037,150.0,
memory_capacity,93,cycle_scr,cycle,f59210cf20da,1.0,1.0,0.5,11.323565963659746,94.33333333333333,14.0,12,13,17,101,89,93,1.0000000000000009,0.9999999999999927,0.0,0.9999999999999927,7,0.22400607093494185,0.23191227702335013,0.024232322885554273,0.021686318147652022,11.323565963659746,0.006491036803642852,-0.0020516065192923046,1.881610719894029,0.9999999999999967,9.999999999999927,0.01,0.9999999999999927,0.9999999999999927,0.9999999999999927,0.9999999999999927,1.0,1.0,
memory_capacity,94,cycle_jump_j7,cycle_jump,f59210cf20da,1.0,1.0,0.5,11.208150365798575,93.66666666666667,16.333333333333332,16,16,17,96,91,94,0.9999999999999962,0.9999999999999957,0.0,0.9999999999999957,7,0.2214302502425827,0.22280907415554124,0.02454992913909554,0.021799656666985474,11.208150365798575,0.003915216111283704,-0.0017340002657510387,1.7661951220328582,0.7866380884006573,8.031005006854235,0.02,0.9999999999999957,0.5384615384615362,0.7866380884006572,0.9881507866598865,1.8571428571428572,1.0,
memory_capacity,95,multiscale_three_random,multiscale,aa089a568cc3,1.2,0.4,0.5,11.11585441005158,107.66666666666667,16.666666666666668,15,20,15,76,152,95,1.201801212634739,2.565931417895572,0.7820874945333164,3295639431143.8975,7,0.20097484239407098,0.20887681805043817,0.0380637111518805,0.035576496613182906,11.11585441005158,-0.044654848107504114,0.01472127847589402,-0.4456900111966817,0.5151625565519871,9.620479323345235,0.11647142857142857,2.565931417895572,0.0011098908621590014,0.7412043039222279,1.6137957434730248,4582.19096754211,150.0,
memory_capacity,96,cycle_jump_j7,cycle_jump,5ecd678c7a17,1.0,0.8,0.3,10.749479899687236,91.33333333333333,15.333333333333334,21,7,18,137,41,96,0.9999999999999962,0.9999999999999957,0.0,0.9999999999999957,7,0.26915269418266147,0.2753996593086416,0.018259442608773917,0.016021680450083262,10.749479899687236,-0.0018064873022500816,0.002823968923270366,1.218823275628738,0.7866380884006573,8.031005006854235,0.02,0.9999999999999957,0.5384615384615362,0.7866380884006572,0.9881507866598865,1.8571428571428572,1.0,
memory_capacity,97,multiscale_two_random,multiscale,8336ee954e76,1.4,0.4,0.5,10.664958497432151,123.66666666666667,18.666666666666668,16,24,16,80,194,97,1.4006490944876837,2.796703057934039,0.755599917558585,2.734634575349156e+22,7,0.20804969079356148,0.22575818447483456,0.09373491936779059,0.08307521908361985,10.664958497432151,-0.09768844908137056,-0.06345925094895989,2.033127063130726,0.6213918024452535,10.758746887882749,0.15025714285714287,2.796703057934039,0.002455663420939462,0.8464677122710745,1.7716315184806695,22840.887306003402,150.0,
memory_capacity,98,cycle_scr,cycle,5ecd678c7a17,1.0,0.8,0.3,10.658832691670655,95.0,13.666666666666666,17,6,18,154,33,98,1.0000000000000009,0.9999999999999927,0.0,0.9999999999999927,7,0.28171070219452093,0.28365569331101886,0.01648366021415863,0.01358150776897281,10.658832691670655,0.010751520709609386,0.0010481865286550776,1.1281760676121575,0.9999999999999967,9.999999999999927,0.01,0.9999999999999927,0.9999999999999927,0.9999999999999927,0.9999999999999927,1.0,1.0,
memory_capacity,99,multiscale_two_random,multiscale,27e5f608a622,1.0,0.4,0.3,10.631535326608299,125.0,20.333333333333332,26,18,17,123,153,99,1.0009021433903,1.9999747355820752,0.754406921049447,4.241492337094208,7,0.2553507642657203,0.26435906685696947,0.038455860205145236,0.03500461050617084,10.631535326608299,-0.008747849667896823,0.014829297248766079,-0.8306302442539923,0.4479376867921199,7.711407678325702,0.15025714285714287,1.9999747355820752,0.002881764339246337,0.6075292188109892,1.2698525822734548,1098.8856514522136,47.285714285714285,
memory_capacity,100,multiscale_three_random,multiscale,27e5f608a622,1.0,0.4,0.3,10.481060165702091,123.33333333333333,20.333333333333332,26,19,16,126,144,100,1.0020300674810614,2.1391446652930806,0.7810152437806795,6.979268780287593,7,0.2607410919719627,0.2681709352429105,0.03402668796442231,0.03188702186336238,10.481060165702091,-0.003357521961654397,0.010400125008043156,-0.9811054051602,0.4327110017633253,8.030036159189937,0.11647142857142857,2.1391446652930806,0.001043590347019884,0.6194871184554887,1.347803418405189,6712.703377178353,49.57142857142857,
memory_capacity,101,random_sparse_baseline,random_sparse,390b8969c36d,1.2,0.8,0.5,10.459758436081447,88.0,15.666666666666666,17,13,17,103,60,101,1.199999999999999,2.3040794099213704,0.7274995562115281,2284411263959.2974,7,0.22560867404262394,0.23549579510264987,0.02048730273953173,0.018438136558573744,10.459758436081447,,,,0.7177310818898806,11.25153823246457,0.09999999999999999,2.3040794099213704,0.005031789221482106,0.9359262707377116,1.8386803354101295,689.0417882010872,150.0,
memory_capacity,102,cycle_jump_j3,cycle_jump,f59210cf20da,1.0,1.0,0.5,10.374796233692352,94.33333333333333,14.666666666666666,16,12,16,117,64,102,0.9999999999999993,0.9999999999999993,0.0,0.9999999999999993,7,0.24232087264093735,0.24864273450634147,0.021327281200090892,0.019683122499892545,10.374796233692352,0.024805838509638356,-0.004956648204755686,0.9328409899266354,0.7866380884006601,8.031005006854263,0.02,0.9999999999999993,0.5384615384615382,0.78663808840066,0.9881507866598894,1.8571428571428574,1.0,
memory_capacity,103,random_sparse_baseline,random_sparse,5f10f74cdd24,1.0,0.8,0.5,10.368054339069479,98.33333333333333,17.666666666666668,15,20,18,84,108,103,1.0000383897272949,1.9201412437397314,0.727499556211528,4.030601190217082,7,0.21262935466551772,0.22161983054143325,0.026964482255736683,0.024312876102780417,10.368054339069479,,,,0.5981323425159973,9.376647653278923,0.09999999999999999,1.9201412437397314,0.004193359425070016,0.7799687871060504,1.5322944952640782,689.0417882010909,25.0,
memory_capacity,104,multiscale_two_random,multiscale,e53ba8a689f1,1.2,0.4,0.3,10.311053683607058,129.33333333333334,21.666666666666668,27,20,18,125,159,104,1.200755147803551,2.398225188522893,0.7551342629735603,2616620224838.9507,7,0.257749713882888,0.2648626517588759,0.04238977680400395,0.035651648551817905,10.311053683607058,-0.03279367004660805,0.02281547813129143,0.8153747314057416,0.5345854391088933,9.23379791169894,0.15025714285714287,2.398225188522893,0.002623235540029237,0.7268698055967645,1.5205325757705836,1226.6644691586037,150.0,
memory_capacity,105,cycle_jump_j3,cycle_jump,27e5f608a622,1.0,0.4,0.3,10.268148285178608,119.0,17.333333333333332,19,16,17,151,101,105,0.9999999999999993,0.9999999999999993,0.0,0.9999999999999993,7,0.2794717176152473,0.2843055213959408,0.026412564070689,0.022630610956978332,10.268148285178608,0.015373103681630196,0.0027860011143098426,-1.1940172856836835,0.7866380884006601,8.031005006854263,0.02,0.9999999999999993,0.5384615384615382,0.78663808840066,0.9881507866598894,1.8571428571428574,1.0,
memory_capacity,106,cycle_scr,cycle,e18bae0602dc,1.2,1.0,0.5,10.220851661668544,169.33333333333334,23.0,36,14,19,309,93,106,1.1999999999999968,1.1999999999999906,0.0,753679854845.1853,7,1.521002480965001,2.088093918351716,0.02530817689747162,0.02369338145200928,10.220851661668544,1.2933678731231069,0.003706141275901867,0.36737441558940276,1.1999999999999933,11.999999999999906,0.01,1.1999999999999906,1.1999999999999906,1.1999999999999904,1.1999999999999906,1.0,150.0,
memory_capacity,107,multiscale_three_random,multiscale,8336ee954e76,1.4,0.4,0.5,10.166022485431927,103.0,16.0,16,15,17,83,119,107,1.4016080719462036,2.9928549877162185,0.7828311768138957,3.0456052690352345e+22,7,0.21059277214188352,0.2214558586729369,0.028703536503689262,0.026723877005155106,10.166022485431927,-0.09514536773304852,-0.12849063381306122,1.5341910511305024,0.5977017181022097,11.212929456200007,0.11647142857142857,2.9928549877162185,0.00103584920879922,0.8631420002754782,1.8801070498550005,5943.607156096757,150.0,
memory_capacity,108,cycle_scr,cycle,5d1a27f2c344,1.0,1.0,0.3,10.085946885788086,94.0,13.666666666666666,18,3,20,156,18,108,1.0000000000000009,0.9999999999999927,0.0,0.9999999999999927,7,0.28308350906144053,0.28815971477366614,0.014317544701083814,0.012023149965699639,10.085946885788086,0.006594144953731618,-0.0007253266125143917,1.2927931011200595,0.9999999999999967,9.999999999999927,0.01,0.9999999999999927,0.9999999999999927,0.9999999999999927,0.9999999999999927,1.0,1.0,
memory_capacity,109,cycle_jump_j7,cycle_jump,5d1a27f2c344,1.0,1.0,0.3,10.017352955652404,89.33333333333333,14.666666666666666,22,3,19,145,14,109,0.9999999999999962,0.9999999999999957,0.0,0.9999999999999957,7,0.2754964368181313,0.2788430135376362,0.013845734791218438,0.011803981532707572,10.017352955652404,-0.0009929272895776164,-0.0011971365223797676,1.2241991709843774,0.7866380884006573,8.031005006854235,0.02,0.9999999999999957,0.5384615384615362,0.7866380884006572,0.9881507866598865,1.8571428571428572,1.0,
memory_capacity,110,random_sparse_baseline,random_sparse,e18bae0602dc,1.2,1.0,0.5,9.85347724607914,93.66666666666667,17.0,18,14,19,104,67,110,1.2000460676727525,2.304169492487681,0.7274995562115282,2320355393761.7993,7,0.22763460784189407,0.23568206180419285,0.021602035621569753,0.019659783844086988,9.85347724607914,,,,0.7177588110191977,11.251977183934725,0.09999999999999999,2.304169492487681,0.005032031310084073,0.9359625445272621,1.838753394316896,689.0417882010934,150.0,
memory_capacity,111,multiscale_three_random,multiscale,e53ba8a689f1,1.2,0.4,0.3,9.818474488174834,118.33333333333333,19.333333333333332,27,13,18,133,111,111,1.201801212634739,2.565931417895572,0.7820874945333164,3295639431143.8975,7,0.26602729968321187,0.2702720738297986,0.02727506742044425,0.025146898629290565,9.818474488174834,-0.024516084246284153,0.007700768747731727,0.3227955359735173,0.5151625565519871,9.620479323345235,0.11647142857142857,2.565931417895572,0.0011098908621590014,0.7412043039222279,1.6137957434730248,4582.19096754211,150.0,
memory_capacity,112,cycle_scr,cycle,dc7bdefae761,1.2,1.5,0.5,9.748561350217836,142.66666666666666,19.666666666666668,20,18,21,189,127,112,1.1999999999999968,1.1999999999999906,0.0,753679854845.1853,7,0.3250779237353753,0.2851847787323551,0.029402443956684454,0.027119533937132925,9.748561350217836,0.08842473807321846,0.006567500555215565,1.5203032320482812,1.1999999999999933,11.999999999999906,0.01,1.1999999999999906,1.1999999999999906,1.1999999999999904,1.1999999999999906,1.0,150.0,
memory_capacity,113,multiscale_two_random,multiscale,5f10f74cdd24,1.0,0.8,0.5,9.703812625430459,118.66666666666667,19.333333333333332,18,21,19,82,161,113,1.0009021433903,1.9999747355820752,0.754406921049447,4.241492337094208,7,0.21019967918183877,0.2139254179749999,0.04337666427556229,0.041068723693654906,9.703812625430459,-0.0024296754836789503,0.016412182019825607,-0.6642417136390204,0.4479376867921199,7.711407678325702,0.15025714285714287,1.9999747355820752,0.002881764339246337,0.6075292188109892,1.2698525822734548,1098.8856514522136,47.285714285714285,
memory_capacity,114,multiscale_two_random,multiscale,390b8969c36d,1.2,0.8,0.5,9.695414460368204,114.66666666666667,18.0,17,17,20,81,149,114,1.200755147803551,2.398225188522893,0.7551342629735603,2616620224838.9507,7,0.21011864275031658,0.21926574794965334,0.03596674830946967,0.03375903199490818,9.695414460368204,-0.01549003129230736,0.015479445569937942,-0.7643439757132438,0.5345854391088933,9.23379791169894,0.15025714285714287,2.398225188522893,0.002623235540029237,0.7268698055967645,1.5205325757705836,1226.6644691586037,150.0,
memory_capacity,115,cycle_jump_j7,cycle_jump,dc7bdefae761,1.2,1.5,0.5,9.679827399388454,106.33333333333333,18.333333333333332,18,17,20,112,92,115,1.1999999999999955,1.1999999999999946,0.0,753679854845.5516,7,0.23687801583307835,0.24385636547283532,0.025179299704811604,0.022597287635101795,9.679827399388454,0.00022483017092150837,0.0023443563033427144,1.4515692812188998,0.9439657060807887,9.63720600822508,0.02,1.1999999999999946,0.6461538461538433,0.943965706080788,1.185780943991863,1.8571428571428574,150.0,
memory_capacity,116,multiscale_two_random,multiscale,ed7e2675860c,1.4,0.4,0.3,9.638292688975715,133.66666666666666,22.666666666666668,28,19,21,128,157,116,1.4006490944876837,2.796703057934039,0.755599917558585,2.734634575349156e+22,7,0.2622112851647455,0.2684005950278508,0.04189511307480937,0.034439609878644,9.638292688975715,-0.10608809418845022,-0.06406234132663827,2.6902163699058077,0.6213918024452535,10.758746887882749,0.15025714285714287,2.796703057934039,0.002455663420939462,0.8464677122710745,1.7716315184806695,22840.887306003402,150.0,
memory_capacity,117,random_sparse_baseline,random_sparse,5ecd678c7a17,1.0,0.8,0.3,9.530656624058498,94.0,17.666666666666668,24,9,20,139,26,117,1.0000000000000007,1.9200661749344747,0.7274995562115276,4.02467193313698,7,0.27095918148491155,0.2782399149178498,0.015435473685503551,0.013079108781713835,9.530656624058498,,,,0.598109234908234,9.37628186038714,0.09999999999999999,1.9200661749344747,0.0041931576845684205,0.7799385589480926,1.532233612841774,689.0417882010943,25.0,
memory_capacity,118,multiscale_two_random,multiscale,0c37aa2f4815,1.4,0.8,0.5,9.499353823476877,113.66666666666667,18.666666666666668,21,13,22,90,133,118,1.4006490944876837,2.796703057934039,0.755599917558585,2.734634575349156e+22,7,0.21687092988719567,0.22544467189771508,0.03032226657262112,0.028076163354177595,9.499353823476877,-0.07894624105122869,0.012075221395057713,0.8951063426588384,0.6213918024452535,10.758746887882749,0.15025714285714287,2.796703057934039,0.002455663420939462,0.8464677122710745,1.7716315184806695,22840.887306003402,150.0,
memory_capacity,119,random_sparse_baseline,random_sparse,e53ba8a689f1,1.2,0.4,0.3,9.495678952201317,113.66666666666667,20.666666666666668,29,12,21,169,53,119,1.2000460676727545,2.3041694924876843,0.7274995562115281,2320355393762.1973,7,0.290543383929496,0.301585463490097,0.01957429867271252,0.017094951338905717,9.495678952201317,,,,0.7177588110191989,11.251977183934741,0.09999999999999999,2.3041694924876843,0.00503203131008406,0.9359625445272636,1.8387533943168985,689.0417882010885,150.0,
memory_capacity,120,random_sparse_baseline,random_sparse,f59210cf20da,1.0,1.0,0.5,9.441955243765717,103.0,19.0,16,19,22,91,98,120,1.0000000000000013,1.9200661749344758,0.7274995562115281,4.024671933137223,7,0.217515034131299,0.2257881249884734,0.026283929404846577,0.02327437708155585,9.441955243765717,,,,0.598109234908234,9.376281860387147,0.09999999999999999,1.9200661749344758,0.004193157684568434,0.779938558948093,1.5322336128417748,689.0417882010779,25.0,
memory_capacity,121,cycle_jump_j3,cycle_jump,5ecd678c7a17,1.0,0.8,0.3,9.42621845334813,110.33333333333333,15.0,20,7,18,171,39,121,0.9999999999999993,0.9999999999999993,0.0,0.9999999999999993,7,0.29383054923629404,0.29683373059896906,0.017777592320163686,0.013880708853912889,9.42621845334813,0.022871367751382488,0.002342118634660134,-0.10443817071036854,0.7866380884006601,8.031005006854263,0.02,0.9999999999999993,0.5384615384615382,0.78663808840066,0.9881507866598894,1.8571428571428574,1.0,
memory_capacity,122,multiscale_three_random,multiscale,5f10f74cdd24,1.0,0.8,0.5,9.422505859996516,123.0,19.666666666666668,17,23,19,87,160,122,1.0020300674810614,2.1391446652930806,0.7810152437806795,6.979268780287593,7,0.2146506294343571,0.22353912200298756,0.04295797222117652,0.040725862171441085,9.422505859996516,0.0020212747688393706,0.015993489965439835,-0.9455484790729631,0.4327110017633253,8.030036159189937,0.11647142857142857,2.1391446652930806,0.001043590347019884,0.6194871184554887,1.347803418405189,6712.703377178353,49.57142857142857,
memory_capacity,123,multiscale_three_random,multiscale,390b8969c36d,1.2,0.8,0.5,9.32957081000453,115.66666666666667,18.333333333333332,18,17,20,88,136,123,1.201801212634739,2.565931417895572,0.7820874945333164,3295639431143.8975,7,0.21585615854185428,0.2213398949247322,0.030899407937014133,0.028972358782011664,9.32957081000453,-0.009752515500769665,0.010412105197482403,-1.1301876260769177,0.5151625565519871,9.620479323345235,0.11647142857142857,2.565931417895572,0.0011098908621590014,0.7412043039222279,1.6137957434730248,4582.19096754211,150.0,
memory_capacity,124,multiscale_two_random,multiscale,e18bae0602dc,1.2,1.0,0.5,9.05454759196356,112.66666666666667,17.666666666666668,19,11,23,85,129,124,1.200755147803551,2.398225188522893,0.7551342629735603,2616620224838.9507,7,0.21362198712637626,0.22377576387789805,0.02976912901418449,0.02894747542348144,9.05454759196356,-0.014012620715517815,0.008167093392614736,-0.7989296541155806,0.5345854391088933,9.23379791169894,0.15025714285714287,2.398225188522893,0.002623235540029237,0.7268698055967645,1.5205325757705836,1226.6644691586037,150.0,
memory_capacity,125,random_sparse_baseline,random_sparse,37929e56638c,1.2,0.8,0.3,9.015136331264872,101.0,18.666666666666668,27,6,23,158,20,125,1.2000460676727567,2.304169492487684,0.7274995562115276,2320355393762.369,7,0.2847589499420007,0.2981422963822527,0.01486440511342962,0.012924430672151087,9.015136331264872,,,,0.7177588110191989,11.251977183934738,0.09999999999999999,2.304169492487684,0.00503203131008411,0.9359625445272631,1.8387533943168985,689.0417882010814,150.0,
memory_capacity,126,multiscale_three_random,multiscale,0c37aa2f4815,1.4,0.8,0.5,9.003629402317092,108.0,16.666666666666668,19,10,21,93,105,126,1.4016080719462036,2.9928549877162185,0.7828311768138957,3.0456052690352345e+22,7,0.21970542469717838,0.22713543041601317,0.02674844471005478,0.02498915491489864,9.003629402317092,-0.07611174624124598,0.00850139953249137,0.39938192149905305,0.5977017181022097,11.212929456200007,0.11647142857142857,2.9928549877162185,0.00103584920879922,0.8631420002754782,1.8801070498550005,5943.607156096757,150.0,
memory_capacity,127,cycle_jump_j3,cycle_jump,5d1a27f2c344,1.0,1.0,0.3,8.990034988045826,109.33333333333333,14.333333333333334,21,3,19,178,23,127,0.9999999999999993,0.9999999999999993,0.0,0.9999999999999993,7,0.29879129300347496,0.3013052457646376,0.014949398466288075,0.0121125634593031,8.990034988045826,0.022301928895766043,-9.347284731013074e-05,0.19688120337779935,0.7866380884006601,8.031005006854263,0.02,0.9999999999999993,0.5384615384615382,0.78663808840066,0.9881507866598894,1.8571428571428574,1.0,
memory_capacity,128,multiscale_two_random,multiscale,5ecd678c7a17,1.0,0.8,0.3,8.98029120660386,119.0,20.333333333333332,29,8,24,129,100,128,1.0009021433903,1.9999747355820752,0.754406921049447,4.241492337094208,7,0.2634129917567811,0.27627395826811146,0.02633621374238351,0.023019008620449196,8.98029120660386,-0.007546189728130426,0.010900740056879958,-0.5503654174546373,0.4479376867921199,7.711407678325702,0.15025714285714287,1.9999747355820752,0.002881764339246337,0.6075292188109892,1.2698525822734548,1098.8856514522136,47.285714285714285,
memory_capacity,129,cycle_scr,cycle,a86d99ada30e,1.0,1.5,0.5,8.952328891864722,126.66666666666667,18.0,13,19,22,110,141,129,1.0000000000000009,0.9999999999999927,0.0,0.9999999999999927,7,0.23626564593527274,0.2418837703213828,0.033273288409498857,0.03037403029693958,8.952328891864722,0.001485978580486269,0.005414695082529269,1.301160010717898,0.9999999999999967,9.999999999999927,0.01,0.9999999999999927,0.9999999999999927,0.9999999999999927,0.9999999999999927,1.0,1.0,
memory_capacity,130,multiscale_two_random,multiscale,bc11db15bc14,1.4,1.0,0.5,8.935146259567933,115.33333333333333,19.0,22,10,25,100,116,130,1.4006490944876837,2.796703057934039,0.755599917558585,2.734634575349156e+22,7,0.22348955103967327,0.22948867531838998,0.028400475527700753,0.0282325401021306,8.935146259567933,-0.05022040861206689,0.009487778548249063,0.2114899960751373,0.6213918024452535,10.758746887882749,0.15025714285714287,2.796703057934039,0.002455663420939462,0.8464677122710745,1.7716315184806695,22840.887306003402,150.0,
memory_capacity,131,multiscale_two_random,multiscale,f59210cf20da,1.0,1.0,0.5,8.899115669437714,121.66666666666667,20.666666666666668,20,16,26,86,148,131,1.0009021433903,1.9999747355820752,0.754406921049447,4.241492337094208,7,0.21407373044223305,0.21904239199661893,0.03555144495588902,0.034247031364152136,8.899115669437714,-0.00344130368906595,0.009267515551042445,-0.5428395743280028,0.4479376867921199,7.711407678325702,0.15025714285714287,1.9999747355820752,0.002881764339246337,0.6075292188109892,1.2698525822734548,1098.8856514522136,47.285714285714285,
